id,latitude,longitude,australian_states_id,locality_types_id,film_weekly_cinema_types_id,street,suburb,postcode,cinema_name,exhibitor_name,capacity,shortname,description,description,helper column
181,-38.637069,143.57092,7,3,3,,Beech Forrest,3237,A. J. J. Bateman,"A. J. J. Bateman, 141 Brighton Rd., Elwood, 53",160,VIC,Touring Circuit,Rural,0
182,-38.636607,143.569677,7,3,1,,Beech Forest,3237,Public Hall,W. L. Bell,NULL,VIC,Indoor Cinema,Rural,1
183,-38.633,145.73,7,3,1,,Inverloch,3996,Mechanics,H. M. Prior & W. C. Newton,200,VIC,Indoor Cinema,Rural,0
184,-38.628291,145.716779,7,3,2,Cashin Street,Inverloch,3996,Drive-In,D. G. Paine,186,VIC,Drive-In,Rural,1
185,-38.606,145.589,7,3,1,,Wonthaggi,3995,Miners' Union,A. C. & S. F. E. Powlett Bch.,991,VIC,Indoor Cinema,Rural,0
186,-38.578872,146.01198,7,3,1,,Meeniyan,3956,Public Hall,B. Cockerill,200,VIC,Indoor Cinema,Rural,1
187,-38.57836,146.012903,7,3,3,,Meeniyan (Weenihan),3956,B. Cockerill,"B. Cockerill, Tours",200,VIC,Touring Circuit,Rural,0
188,-38.578017,146.013772,7,3,3,,Meeniyan,3956,T. Ahern,T. Ahern,250,VIC,Touring Circuit,Rural,1
189,-38.577692,146.014717,7,3,3,,Meenyian,3956,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,0
190,-38.562,146.676,7,3,1,,Yarram,3971,Regent,Gordon Burns,700,VIC,Indoor Cinema,Rural,1
191,-38.5436138,143.9780572,7,3,1,,Lorne,3232,Lorne,Jarrett & Stirling,648,VIC,Indoor Cinema,Rural,0
192,-38.532,146.095,7,3,1,,Dumbalk,3956,Public Hall,E. Pincini,NULL,VIC,Indoor Cinema,Rural,1
193,-38.524924,143.540186,7,3,3,,Gellibrand,3239,A. J. J. Bateman,"A. J. J. Bateman, 141 Brighton Rd., Elwood, 53",180,VIC,Touring Circuit,Rural,0
194,-38.521,145.373,7,3,1,,San Remo,3925,Remo,A. H. Schooling,290,VIC,Indoor Cinema,Rural,1
195,-38.519,143.715,7,3,1,,Forrest,3236,Public Hall,W. L. Bell,NULL,VIC,Indoor Cinema,Rural,0
196,-38.514151,143.71542,7,3,3,,Forrest,3236,A. J. J. Bateman,"A. J. J. Bateman, 141 Brighton Rd., Elwood, 53",150,VIC,Touring Circuit,Rural,1
197,-38.500578,142.762357,7,3,1,,Nirranda,3268,A. R. Anderson,A. R. Anderson,NULL,VIC,Indoor Cinema,Rural,0
198,-38.483799,142.97977,7,3,1,,Timboon,3268,Public Hall,A. R. Anderson,300,VIC,Indoor Cinema,Rural,1
199,-38.476,145.946,7,3,1,,Leongatha,3953,Memorial Hall,Terry Ahearn,500,VIC,Indoor Cinema,Rural,0
200,-38.474,145.016,7,3,1,,Flinders,3929,Public Hall,T. W. Keiler,200,VIC,Indoor Cinema,Rural,1
201,-38.45,145.239,7,3,1,,Cowes,3922,Shire Hall,H. Murray Rowed,300,VIC,Indoor Cinema,Rural,0
202,-38.432,145.824,7,3,1,,Korrumburra,3950,Korrumburra,Lawrence Bros. Talkies,850,VIC,Indoor Cinema,Rural,1
203,-38.415663,142.85945,7,3,3,,Ayreford,3268,A. R. Anderson,"A. R. Anderson, Box 66, P.O., Colac",NULL,VIC,Touring Circuit,Rural,0
204,-38.404915,144.188784,7,3,1,,Anglesea,3230,Mrs. V. Ward,Mrs. V. Ward,300,VIC,Indoor Cinema,Rural,1
205,-38.401,146.161,7,3,1,,Mirboo North,3871,Shire Hall,E. Pincini,415,VIC,Indoor Cinema,Rural,0
206,-38.397543,143.885966,7,3,3,,Deans Marsh,3235,A. J. C. Bateman,"A. J. C. Bateman, P.O. Box 76, Colac",120,VIC,Touring Circuit,Rural,1
207,-38.394046,145.162158,7,3,1,,Somers,3927,Camp Hill,T. W. Keiller,400,VIC,Indoor Cinema,Rural,0
208,-38.385767,146.278611,7,3,3,,Boolarra,3870,B. Cockerill,"B. Cockerill, Tours",200,VIC,Touring Circuit,Rural,1
209,-38.385181,146.27404,7,3,3,,Boolarra,3870,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,0
210,-38.384935,146.271972,7,3,3,,Boolarra,3870,N. V. Teychenne,"N. V. Teychenne 22 High Street, Traralgon",200,VIC,Touring Circuit,Rural,1
211,-38.384742,146.270462,7,3,3,,Boolarra,3870,A. & D. Sandilands,"A. & D. Sandilands, Newborough East",200,VIC,Touring Circuit,Rural,0
212,-38.384178,142.236951,7,3,1,,Port Fairy,3284,Palace,J. H. Reardon,475,VIC,Indoor Cinema,Rural,1
213,-38.382503,142.481634,7,3,1,56 Kepler Street,Warrnambool,3280,Capitol,Warrnambool Thrs. Pty. Ltd.,1118,VIC,Indoor Cinema,Rural,0
214,-38.381351,142.48422,7,3,1,120 Lava Street,Warrnambool,3280,Liberty,Warrnambool Thrs. Pty. Ltd.,720,VIC,Indoor Cinema,Rural,1
215,-38.379899,146.274263,7,3,3,,Boolarra,3870,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",260,VIC,Touring Circuit,Rural,0
216,-38.373497,145.126733,7,3,4,,Balnarring,3926,Open Air Pics.,Essex Bond,NULL,VIC,Open Air Cinema,Rural,1
217,-38.370886,144.82484,7,3,1,,Rye,3941,Rye,E. J. Yeomans,300,VIC,Indoor Cinema,Rural,0
218,-38.370225,143.241831,7,3,3,,Carpendilt,3260,A. J. J. Bateman,"A. J. J. Bateman, 141 Brighton Rd., Elwood, 53",NULL,VIC,Touring Circuit,Rural,1
219,-38.370222,143.241828,7,3,3,,Carpendilt,3260,A. R. Anderson,"A. R. Anderson, Box 66, P.O., Colac",NULL,VIC,Touring Circuit,Rural,0
220,-38.368727,145.706222,7,3,1,,Loch,3945,Public Hall,C. W. Wright,100,VIC,Indoor Cinema,Rural,1
221,-38.366,145.204,7,3,1,,Crib Point,3919,Public Hall,Public Hall,NULL,VIC,Indoor Cinema,Rural,0
222,-38.364,142.4558,7,3,2,1157 Raglan Parade,Warrnambool,3280,Shandon,Shandon Drive-In Theatre,626,VIC,Drive-In,Rural,1
223,-38.355136,144.905922,7,3,1,Corner Point Nepean Road and Rosebud Parade,Rosebud,3939,Broadway,F. Whittaker,720,VIC,Indoor Cinema,Rural,0
224,-38.351,141.588,7,3,1,,Portland,3305,Star,Star Picture Co. Pty. Ltd.,800,VIC,Indoor Cinema,Rural,1
225,-38.346969,141.584761,7,3,2,,Portland,3305,Cloudland,Cloudland Drive-In Theatre (Portland) Pty. Ltd.,432,VIC,Drive-In,Rural,0
226,-38.343,145.765,7,3,1,,Poowong,3988,Public Hall,C. W. Wright,130,VIC,Indoor Cinema,Rural,1
227,-38.342517,145.763912,7,3,3,,Poowong,3988,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",200,VIC,Touring Circuit,Rural,0
228,-38.341362,144.7349245,7,3,1,Ocean Beach Rd,Sorrento,3943,Athenaeum,D. McFarlane,490,VIC,Indoor Cinema,Rural,1
229,-38.340044,143.584438,7,3,1,,Colac,3250,Victoria,F. Carden,614,VIC,Indoor Cinema,Rural,0
230,-38.3393,143.784736,7,3,1,,Birregurra,3242,Crystal,A. Anderson,240,VIC,Indoor Cinema,Rural,1
231,-38.339249,143.966564,7,3,1,,Winchelsea South,3241,Wensley Bray Coal Mine,Amenities Officer W. Aitkins,50,VIC,Indoor Cinema,Rural,0
232,-38.339,143.784733,7,3,3,,Birregurra,3242,A. R. Anderson,"A. R. Anderson, Box 66, P.O., Colac",NULL,VIC,Touring Circuit,Rural,1
233,-38.33894,143.5897,7,3,1,,Colac,3250,Regent,Regent Theatres Pty. Ltd.,1315,VIC,Indoor Cinema,Rural,0
234,-38.336782,143.781189,7,3,1,Jenner Street,Birregurra,3242,Mechanics,Secretary,160,VIC,Indoor Cinema,Rural,1
235,-38.334217,143.603283,7,3,2,,Colac,3250,Shandon,Shandon Drive-In Theatre,408,VIC,Drive-In,Rural,0
236,-38.333,144.324,7,3,1,,Torquay,3228,Torquay,D. S. McKeown,300,VIC,Indoor Cinema,Rural,1
237,-38.332643,145.672909,7,3,1,,Nyora,3987,Mechanics' Hall,C. W. Wright,230,VIC,Indoor Cinema,Rural,0
238,-38.329,143.077,7,3,1,,Cobden,3266,Cobden,Camperdown District Pictures,300,VIC,Indoor Cinema,Rural,1
239,-38.328549,142.732296,7,3,3,,Panmure,3265,A. R. Anderson,"A. R. Anderson, Box 66, P.O., Colac",NULL,VIC,Touring Circuit,Rural,0
240,-38.327619,142.732719,7,3,1,,Panmure,3265,Public Hall,A. R. Anderson,200,VIC,Indoor Cinema,Rural,1
241,-38.322136,146.327749,7,3,3,,Yinnar,3869,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,0
242,-38.3210477,145.0146559,7,3,2,133 Nepean Highway,Dromana,3936,Peninsula,Peninsula Drive-In Pty. Ltd.,485,VIC,Drive-In,Rural,1
243,-38.321047,145.014655,7,3,1,Nepean Highway,Dromana,3936,Mechanics,F. Whitaker,250,VIC,Indoor Cinema,Rural,0
244,-38.307717,145.189371,7,3,1,,Hastings,3915,Town Hall,R. & 0. Malouf,250,VIC,Indoor Cinema,Rural,1
245,-38.294993,146.701907,7,3,3,,Gormondale,3873,Al Hewat,"Al Hewat, Mary St., Richmond",200,VIC,Touring Circuit,Rural,0
246,-38.294989,146.701904,7,3,3,,Gormandale,3873,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,1
247,-38.292,142.367,7,3,1,,Koroit,3282,Saint Patrick's,St. Patrick's Pictures,300,VIC,Indoor Cinema,Rural,0
248,-38.291727,142.364054,7,3,1,,Koroit,3282,Koroit,Rev. Father in Charge,702,VIC,Indoor Cinema,Rural,1
249,-38.28969,146.176325,7,3,3,,Thorpdale,3835,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,0
250,-38.28735,143.522785,7,3,3,,Cororooke,3254,A. J. C. Bateman,"A. J. C. Bateman, P.O. Box 76, Colac",NULL,VIC,Touring Circuit,Rural,1
251,-38.286,144.614,7,3,1,,Point Lonsdale,3225,Hall,A. W. Hodgetts,258,VIC,Indoor Cinema,Rural,0
252,-38.281,144.492,7,3,1,,Barwon Heads,3227,Civic,D. C. Oakley,300,VIC,Indoor Cinema,Rural,1
253,-38.278638,144.491964,7,3,1,Corner of Hitchcock Avenue and Ozone Road,Barwon Heads,3227,Public Hall,Trustees,320,VIC,Indoor Cinema,Rural,0
254,-38.268799,144.660423,7,3,1,,Queenscliff,3225,Grand,P. C. Silvester,450,VIC,Indoor Cinema,Rural,1
255,-38.267861,144.522806,7,3,1,,Ocean Grove,3226,Pictures,D. D. McKeown,250,VIC,Indoor Cinema,Rural,0
256,-38.267567,144.524007,7,3,1,,Ocean Grove,3226,Grove,D. Oakley,120,VIC,Indoor Cinema,Rural,1
257,-38.267,144.661,7,3,1,,Queenscliff,3225,Civic,A. W. Hodgetts,520,VIC,Indoor Cinema,Rural,0
258,-38.265,145.565,7,3,1,,Lang Lang,3984,Memorial Hall,Lawrence Bros.,300,VIC,Indoor Cinema,Rural,1
259,-38.244157,143.986565,7,3,1,Willis Street,Winchelsea,3241,Cinema,D. Oakley,NULL,VIC,Indoor Cinema,Rural,0
260,-38.243394,143.989266,7,3,3,Willis Street,Winchelsea,3241,A. R. Anderson,"A. R. Anderson, Box 66, P.O., Colac",NULL,VIC,Touring Circuit,Rural,1
261,-38.242695,143.990197,7,3,1,Willis Street,Winchelsea,3241,Globe,Trustees,350,VIC,Indoor Cinema,Rural,0
262,-38.236758,146.394814,7,3,1,Corner Hazelwood and Commercial Roads,Morwell,3840,Town Hall,S. T. Verey,480,VIC,Indoor Cinema,Rural,1
263,-38.236,142.911,7,3,1,,Terang,3264,Mechanics,Terang Mechanics Pics.,660,VIC,Indoor Cinema,Rural,0
264,-38.23589,146.399722,7,3,1,Buckley Street,Morwell,3840,Paramount,H. A. Very,400,VIC,Indoor Cinema,Rural,1
265,-38.235759,146.399165,7,3,1,Buckley Street,Morwell,3840,Maya,Rex Hamilton,900,VIC,Indoor Cinema,Rural,0
266,-38.235434,146.397942,7,3,1,,Morwell,3840,Karma,Rex Hamilton,404,VIC,Indoor Cinema,Rural,1
267,-38.233,143.147,7,3,1,,Camperdown,3260,Royal,Camperdown District Pictures,800,VIC,Indoor Cinema,Rural,0
268,-38.2262,146.395792,7,3,2,"LaTrobe Road, near Holmes Road",Morwell,3840,Panoramic,NULL,430,VIC,Drive-In,Rural,1
269,-38.224,145.176,7,3,1,,Somerville,3912,Coronet,K. A. Henshaw,200,VIC,Indoor Cinema,Rural,0
270,-38.223101,145.040785,7,3,1,1 Main Street,Mornington,3931,Plaza,"A. K, Jaensch",700,VIC,Indoor Cinema,Rural,1
271,-38.214054,145.380463,7,3,3,,Tooradin,3980,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,0
272,-38.209345,146.492424,7,3,2,,Traralgon,3844,Village,Village Drive-In (Latrobe Valley) Pty. Ltd.,600,VIC,Drive-In,Rural,1
273,-38.208,146.151,7,3,1,,Trafalgar,3824,Ideal,M. Johnstone,300,VIC,Indoor Cinema,Rural,0
274,-38.204,146.069,7,3,3,,Yarragon,3823,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,1
275,-38.203881,146.063822,7,3,1,,Yarragon,3825,Hall,W. Bloom,200,VIC,Indoor Cinema,Rural,0
276,-38.199,145.491,7,3,1,,Koo wee rup,3981,Wattle,E. J. Holley,400,VIC,Indoor Cinema,Rural,1
277,-38.193925,143.640459,7,3,3,,Beeac,3251,A. J. C. Bateman,"A. J. C. Bateman, P.O. Box 76, Colac",150,VIC,Touring Circuit,Rural,0
278,-38.193,146.538,7,3,1,,Traralgon,3844,Mechanics,Traralgon Mechanics' Inst.,580,VIC,Indoor Cinema,Rural,1
279,-38.186,146.346,7,3,1,,Yallourn,3825,Yallourn,Rex Hamilton,716,VIC,Indoor Cinema,Rural,0
280,-38.17855,144.420181,7,3,2,Moolap Station Road,Geelong,3220,Star,Seaview Drive-In Theatre,581,VIC,Drive-In,Rural,1
281,-38.177,146.265,7,3,1,,Moe,3825,Civic,Rex Hamilton,800,VIC,Indoor Cinema,Rural,0
282,-38.176321,146.260955,7,3,1,,Moe,3825,Mechanics,Mechanics' Inst. Committee,300,VIC,Indoor Cinema,Rural,1
283,-38.175915,146.306984,7,3,1,,Newborough East,3825,Tenants Hall,A. & D. Sandilands,360,VIC,Indoor Cinema,Rural,0
284,-38.172,144.571,7,3,1,,Drysdale,3222,A.C. Talkies,C. R. Begg,260,VIC,Indoor Cinema,Rural,1
285,-38.170549,146.283291,7,3,2,Thompsons Road,Moe,3825,Fairsky,"Connelly, Donnelly & Flyn",500,VIC,Drive-In,Rural,0
286,-38.166409,144.380468,7,3,1,,Geelong East,3219,Thompson,Begg & Troughton,258,VIC,Indoor Cinema,Rural,1
287,-38.163104,146.362042,7,3,1,Reserve Street,Yallourn North,3825,Monash,Yallourn North Thrs. Pty. Ltd.,NULL,VIC,Indoor Cinema,Rural,0
288,-38.163,145.931,7,3,1,,Warragul,3820,Warragul,Warragul Th. Co. Pty. Ltd.,750,VIC,Indoor Cinema,Rural,1
289,-38.161123,146.362277,7,3,3,,Brown Coal Mine (Yallourn North),3825,C. W. Fullerton,"C. W. Fullerton, 69 Moore St Traralgon",NULL,VIC,Touring Circuit,Rural,0
290,-38.160212,146.362412,7,3,1,,Yallourn North,3825,Public Hall,C. W. Fullarton,200,VIC,Indoor Cinema,Rural,1
291,-38.160014,146.362363,7,3,3,,Brown Coal Mine (Yallourn North),3825,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,0
292,-38.154188,146.790122,7,3,3,,Rosedale,3847,A. & D. Sandilands,"A. & D. Sandilands, Newborough East",200,VIC,Touring Circuit,Rural,1
293,-38.154,144.335,7,3,1,Russell Street,Chilwell,3220,Embassy,D. R Hurley,250,VIC,Indoor Cinema,Rural,0
294,-38.15354,146.789055,7,3,3,,Rosedale,3847,Al Hewat,"Al Hewat, Mary St., Richmond",200,VIC,Touring Circuit,Rural,1
295,-38.153482,144.357901,7,3,1,Moorabool Street,Geelong,3220,Palais Royal,L. G. Slack (silent),500,VIC,Indoor Cinema,Rural,0
296,-38.153249,146.789364,7,3,3,,Rosedale,3847,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,1
297,-38.152617,146.789178,7,3,3,,Rosedale,3847,N. V. Teychenne,"N. V. Teychenne 22 High Street, Traralgon",200,VIC,Touring Circuit,Rural,0
298,-38.152412,141.958934,7,3,3,,Bessiebelle,3304,Cook & Baillie,"Cook & Baillie, Box 37, P.O. Penshurst",NULL,VIC,Touring Circuit,Rural,1
299,-38.151297,144.366838,7,3,1,Ryrie Street,Geelong,3220,Plaza,Lena Costa Theatres,938,VIC,Indoor Cinema,Rural,0
300,-38.150859,145.962017,7,3,2,Copelands Road,Warragul,3820,Twilite,Warragul Theatres Pty. Ltd.,550,VIC,Drive-In,Rural,1
301,-38.149949,144.360917,7,3,1,196 Ryrie Street,Geelong,3220,Geelong,Geelong Theatre Co. Ltd.,1435,VIC,Indoor Cinema,Rural,0
302,-38.148498,144.36157,7,3,1,,Geelong,3220,Embassy,Mrs. V. M. Ward,NULL,VIC,Indoor Cinema,Rural,1
303,-38.148418,144.360945,7,3,1,120-124 Little Malop Street,Geelong,3220,Regent,Regent Theatres Pty. Ltd.,1361,VIC,Indoor Cinema,Rural,0
304,-38.14827,144.360348,7,3,1,Little Malop Street,Geelong,3220,Corio,Corio Theatres Pty. Ltd.,1307,VIC,Indoor Cinema,Rural,1
305,-38.145908,145.124569,7,2,1,Playne Street,Frankston,3199,Plaza,R. Shields,900,VIC,Indoor Cinema,Suburban,0
306,-38.141636,144.336145,7,3,1,Autumn Street,Geelong,3220,West Park,Regent Theatres Pty. Ltd.,1277,VIC,Indoor Cinema,Rural,1
307,-38.137,145.859,7,3,1,Main Street,Drouin,3818,Hall,Lawrence Bros.,300,VIC,Indoor Cinema,Rural,0
308,-38.136185,145.857135,7,3,3,,Drouin,3818,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,1
309,-38.135614,145.151903,7,2,2,Skye Road,Frankston,3199,Starlite,Parkside Drive-In Theatres Pty. Ltd.,600,VIC,Drive-In,Suburban,0
310,-38.133273,141.629792,7,3,3,,Heywood,3304,C. R. Baillie,"C. R. Baillie, Box 37, P.O. Penshurst",NULL,VIC,Touring Circuit,Rural,1
311,-38.131,141.63,7,3,1,,Heywood,3304,Pictures,Cook & Baillie,200,VIC,Indoor Cinema,Rural,0
312,-38.115,144.651,7,3,1,,Port Arlington,3223,Public Hall,Portarlington Progress Assn.,300,VIC,Indoor Cinema,Rural,1
313,-38.112155,145.770784,7,3,3,,Longwarry,3816,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,0
314,-38.1113,145.769296,7,3,3,,Longwarry,3816,S. Auty,"S. Auty, Noojee",200,VIC,Touring Circuit,Rural,1
315,-38.111105,142.322571,7,3,3,,Hawkesdale,3287,Cook & Baillie,"Cook & Baillie, Box 37, P.O. Penshurst",270,VIC,Touring Circuit,Rural,0
316,-38.110447,144.325601,7,3,2,Ballarat Road,Bell Post Hill,3220,Village,Village Drive-In (Geelong Road) Pty. Ltd.,640,VIC,Drive-In,Rural,1
317,-38.109,147.068,7,3,1,,Sale,3850,Prince Regent,Regal Theatres Pty. Ltd.,1250,VIC,Indoor Cinema,Rural,0
318,-38.107,142.322,7,3,1,,Hawkesdale,3287,Pictures,Cook & Baillie,270,VIC,Indoor Cinema,Rural,1
319,-38.10346,145.127226,7,2,1,Station Street,Seaford,3198,Seaford,G. Lang,268,VIC,Indoor Cinema,Suburban,0
320,-38.10165,144.05182,7,3,3,,Inverleigh,3321,A. J. J. Bateman,"A. J. J. Bateman, 141 Brighton Rd., Elwood, 53",NULL,VIC,Touring Circuit,Rural,1
321,-38.098441,145.72165,7,3,1,Corner of Main Street and George Street,Bunyip,3815,Touring,Lawrence Bros. (No. 2 Circuit),300,VIC,Indoor Cinema,Rural,0
322,-38.097528,145.721754,7,3,3,,Bunyip,3815,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",300,VIC,Touring Circuit,Rural,1
323,-38.092943,145.679849,7,3,1,Main Street,Garfield,3814,Garfield,Ross & Lawson,500,VIC,Indoor Cinema,Rural,0
324,-38.085,145.625,7,3,1,,Tynong,3813,Talkies,H. Murphy,250,VIC,Indoor Cinema,Rural,1
325,-38.081,142.808,7,3,1,,Mortlake,3272,Talkies,Cook & Baillie,300,VIC,Indoor Cinema,Rural,0
326,-38.078494,145.482792,7,3,1,Main Street,Pakenham,3810,Pakenham,Lawrence Bros. Talkies,350,VIC,Indoor Cinema,Rural,1
327,-38.054158,145.116414,7,2,1,437 Nepean Highway,Chelsea,3196,Plaza,Chelsea Victory de Luxe Theatres Pty. Ltd.,939,VIC,Indoor Cinema,Suburban,0
328,-38.053413,140.702423,3,3,1,,Port MacDonnell,5291,Institute,Institute,NULL,SA,Indoor Cinema,Rural,1
329,-38.037936,145.107898,7,2,1,256 Nepean Highway,Edithvale,3196,Unity,D. H. & R. N. Kitchen,378,VIC,Indoor Cinema,Suburban,0
330,-38.03411,142.000959,7,3,3,,Macarthur,3286,Cook & Baillie,"Cook & Baillie, Box 37, P.O. Penshurst",NULL,VIC,Touring Circuit,Rural,1
331,-38.030849,143.634223,7,3,3,,Cressy,3322,A. J. C. Bateman,"A. J. C. Bateman, P.O. Box 76, Colac",150,VIC,Touring Circuit,Rural,0
332,-38.030224,144.395127,7,3,1,,Lara Lake,3212,Public Hall,W. Fawkes,160,VIC,Indoor Cinema,Rural,1
333,-38.02714,145.89933,7,3,3,,Jindivik North,3818,S. Auty,"S. Auty, Noojee",200,VIC,Touring Circuit,Rural,0
334,-38.023592,144.407866,7,3,1,,Lara,3212,Begg & Troughton,Begg & Troughton,NULL,VIC,Indoor Cinema,Rural,1
335,-38.016824,145.954097,7,3,1,,Neerim South,3831,Mechanics,Mrs. P. N. Sager,180,VIC,Indoor Cinema,Rural,0
336,-38.016588,145.954623,7,3,3,,Neerim South,3831,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,1
337,-38.016047,145.954807,7,3,3,,Neerim South,3831,S. Auty,"S. Auty, Noojee",200,VIC,Touring Circuit,Rural,0
338,-38.014139,146.696239,7,3,3,,Cowwarr,3857,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,1
339,-38.0057655,145.0856897,7,2,1,536 Main Street,Mordialloc,3195,Regent,Fowler & Carr Thrs. Pty. Ltd.,965,VIC,Indoor Cinema,Suburban,0
340,-37.988835,145.21245,7,2,1,151 Thomas Street,Dandenong,3175,Gala,Bora Bora Pty. Ltd.,585,VIC,Indoor Cinema,Suburban,1
341,-37.988556,145.213037,7,3,1,170 Thomas Street,Dandenong,3175,Boomerang,Dandenong Thrs. Pty. Ltd.,1000,VIC,Indoor Cinema,Rural,0
342,-37.987017,145.216547,7,2,2,Corner of McCrae andWalker Street,Dandenong,3175,Panoramic,Panoramic Drive-In Theatres Pty. Ltd.,722,VIC,Drive-In,Suburban,1
343,-37.984194,145.061653,7,2,1,10 Brindisi Street,Mentone,3194,Mentone,Lawler and Carr Theatres Pty Ltd,1306,VIC,Indoor Cinema,Suburban,0
344,-37.982788,146.786525,7,3,1,,Heyfield,3858,Mechanics,H. Walker,250,VIC,Indoor Cinema,Rural,1
345,-37.982546,146.784946,7,3,3,,Heyfield,3858,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,0
346,-37.982253,145.0715135,7,2,1,188 Nepean Highway,Mentone,3194,New Mentone,Fowler & Carr Thrs. Pty. Ltd.,1306,VIC,Indoor Cinema,Suburban,1
347,-37.980314,145.316691,7,3,1,Main Street,Berwick,3806,Pictures,Lawrence Bros.,350,VIC,Indoor Cinema,Rural,0
348,-37.974794,146.371808,7,3,3,,Erica,3825,Lawrence Bros. Talkies,"J. W. Lawrence, 14 Holyrood St., Kew",NULL,VIC,Touring Circuit,Rural,1
349,-37.967,146.975,7,3,1,,Maffra,3860,Paramount,Regal Theatres Pty. Ltd.,590,VIC,Indoor Cinema,Rural,0
350,-37.966872,145.174222,7,2,1,18-34 Buckley Street,Noble Park,3174,Noble Park,Roberts & Graham,250,VIC,Indoor Cinema,Suburban,1
351,-37.966174,147.080583,7,3,1,,Stratford,3862,Public Hall,N. V. Teychenne,200,VIC,Indoor Cinema,Rural,0
352,-37.966171,147.08058,7,3,3,,Stratford,3862,N. V. Teychenne,"N. V. Teychenne 22 High Street, Traralgon",200,VIC,Touring Circuit,Rural,1
353,-37.966168,147.080577,7,3,3,,Stratford,3862,J. H.Lindsay,"""Lindall Talkies,"" P.O. Box 6 Traralgon",NULL,VIC,Touring Circuit,Rural,0
354,-37.966165,147.080574,7,3,3,,Stratford,3862,Al Hewat,"Al Hewat, Mary St., Richmond",200,VIC,Touring Circuit,Rural,1
355,-37.966162,147.080571,7,3,3,,Stratford,3862,A. & D. Sandilands,"A. & D. Sandilands, Newborough East",200,VIC,Touring Circuit,Rural,0
356,-37.963158,144.500565,7,3,3,,Little River,3211,A. J. J. Bateman,"A. J. J. Bateman, 141 Brighton Rd., Elwood, 53",150,VIC,Touring Circuit,Rural,1
357,-37.962703,145.0255035,7,2,2,Tulip Street,Sandringham,3191,Sandringham,Sandrigham Drive-In Theatre Pty. Ltd.,990,VIC,Drive-In,Suburban,0
358,-37.961742,145.055471,7,2,1,1261 Nepean Highway,Cheltenham,3192,Memorial,Lawrence Bros.,300,VIC,Indoor Cinema,Suburban,1
359,-37.95861,142.519147,7,3,3,,Caramut,3274,Cook & Baillie,"Cook & Baillie, Box 37, P.O. Penshurst",NULL,VIC,Touring Circuit,Rural,0
360,-37.954,143.344,7,3,1,,Lismore,3324,Plaza,A. L. Dunn,280,VIC,Indoor Cinema,Rural,1
361,-37.953037,145.553385,7,3,3,,Gembrook,3783,R. R. Johnstone,"R. R. Johnstone, 29 Porter Rd., N.23",NULL,VIC,Touring Circuit,Rural,0
362,-37.952836,145.551884,7,3,1,,Gembrook,3783,Progress Hall,Progress Associaiton,250,VIC,Indoor Cinema,Rural,1
363,-37.952,141.988,7,3,1,,Byaduck,3301,Byaduck,K. B. Gwyett,NULL,VIC,Indoor Cinema,Rural,0
364,-37.951989,145.004731,7,2,1,26 Bay Road,Sandringham,3191,Roxy,E. L. Kirmsse,1129,VIC,Indoor Cinema,Suburban,1
365,-37.950938,145.152219,7,2,1,264 Springvale Road,Springvale,3171,Springvale,Landson Pty. Ltd.,500,VIC,Indoor Cinema,Suburban,0
366,-37.949076,145.043352,7,2,1,310 Highett Road,Highett,3190,Coronet,K. A. Henshaw,348,VIC,Indoor Cinema,Suburban,1
367,-37.949,143.22,7,3,1,,Derinallum,3325,Regent,L. D. Dunn,180,VIC,Indoor Cinema,Rural,0
